Fri Dec  4 19:42:55 2020,18720.10000,6.000,18720.00000,1.000,18720.10000,0.06500000,18511.00000,19512.30000
Fri Dec  4 19:42:58 2020,18720.10000,16.000,18720.00000,1.000,18720.10000,0.06500000,18511.00000,19512.30000
Fri Dec  4 19:43:02 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.06500000,18511.00000,19512.30000
Fri Dec  4 19:43:06 2020,18721.60000,1.000,18721.00000,2.000,18720.10000,0.50362108,18511.00000,19512.30000
Fri Dec  4 19:43:10 2020,18720.10000,11.000,18720.00000,1.000,18720.10000,0.50362108,18511.00000,19512.30000
Fri Dec  4 19:43:13 2020,18720.10000,11.000,18720.00000,1.000,18720.00000,0.00000008,18511.00000,19512.30000
Fri Dec  4 19:43:17 2020,18720.10000,8.000,18720.00000,1.000,18720.10000,0.03560611,18511.00000,19512.30000
Fri Dec  4 19:43:21 2020,18720.10000,7.000,18720.00000,1.000,18720.10000,0.03560611,18511.00000,19512.30000
Fri Dec  4 19:43:25 2020,18720.10000,12.000,18720.00000,1.000,18720.10000,0.03560611,18511.00000,19512.30000
Fri Dec  4 19:43:28 2020,18720.10000,12.000,18720.00000,1.000,18720.10000,0.03560611,18511.00000,19512.30000
Fri Dec  4 19:43:32 2020,18720.10000,12.000,18720.00000,1.000,18720.10000,0.14864130,18511.00000,19512.30000
Fri Dec  4 19:43:36 2020,18720.10000,10.000,18720.00000,1.000,18720.10000,0.14864130,18511.00000,19512.30000
Fri Dec  4 19:43:39 2020,18720.10000,10.000,18720.00000,1.000,18720.10000,0.14864130,18511.00000,19512.30000
Fri Dec  4 19:43:43 2020,18720.10000,13.000,18720.00000,1.000,18720.10000,0.14864130,18511.00000,19512.30000
Fri Dec  4 19:43:47 2020,18720.10000,18.000,18720.00000,1.000,18720.00000,0.00319781,18511.00000,19512.30000
Fri Dec  4 19:43:50 2020,18720.10000,19.000,18720.00000,1.000,18720.00000,0.00319781,18511.00000,19512.30000
Fri Dec  4 19:43:54 2020,18720.10000,11.000,18720.00000,1.000,18720.00000,0.00319781,18511.00000,19512.30000
Fri Dec  4 19:43:58 2020,18720.10000,3.000,18720.00000,1.000,18720.00000,0.00319781,18511.00000,19512.30000
Fri Dec  4 19:44:02 2020,18720.10000,3.000,18720.00000,1.000,18720.00000,0.01602564,18511.00000,19512.30000
Fri Dec  4 19:44:05 2020,18720.10000,3.000,18720.00000,1.000,18720.00000,0.01602564,18511.00000,19512.30000
Fri Dec  4 19:44:09 2020,18720.10000,2.000,18720.00000,1.000,18720.00000,0.01602564,18511.00000,19512.30000
Fri Dec  4 19:44:13 2020,18720.10000,1.000,18720.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:17 2020,18720.80000,1.000,18720.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:20 2020,18720.10000,11.000,18720.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:24 2020,18720.10000,6.000,18720.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:28 2020,18720.10000,7.000,18720.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:31 2020,18717.10000,12.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:35 2020,18717.10000,12.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:39 2020,18717.10000,16.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:42 2020,18717.10000,14.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:46 2020,18717.10000,8.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:50 2020,18717.10000,10.000,18717.00000,1.000,18720.00000,0.00775697,18511.00000,19512.30000
Fri Dec  4 19:44:54 2020,18717.10000,11.000,18717.00000,1.000,18708.50000,0.22557954,18511.00000,19512.30000
Fri Dec  4 19:44:57 2020,18717.10000,11.000,18717.00000,1.000,18708.50000,0.22557954,18511.00000,19512.30000
Fri Dec  4 19:45:01 2020,18706.50000,1.000,18705.80000,1.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:05 2020,18716.80000,1.000,18715.50000,1.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:08 2020,18711.10000,2.000,18707.70000,2.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:12 2020,18710.50000,1.000,18704.00000,1.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:16 2020,18703.40000,1.000,18702.00000,2.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:20 2020,18704.00000,1.000,18701.70000,3.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:23 2020,18704.50000,1.000,18702.90000,1.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:27 2020,18704.50000,1.000,18702.40000,1.000,18701.80000,0.00000143,18511.00000,19512.30000
Fri Dec  4 19:45:31 2020,18703.50000,1.000,18701.80000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:35 2020,18703.50000,1.000,18703.40000,3.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:38 2020,18702.40000,2.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:42 2020,18701.80000,1.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:46 2020,18701.80000,3.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:50 2020,18701.80000,4.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:53 2020,18701.80000,6.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:45:57 2020,18701.80000,7.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
