Sun Nov 15 20:04:58 2020,0.27094000,10000.000,0.27082000,10000.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:05:03 2020,0.27091000,1085.000,0.27088000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:05:06 2020,0.27100000,29676.000,0.27096000,5050.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:05:10 2020,0.27098000,10000.000,0.27095000,10000.000,0.27093000,40.81939984,0.26429000,0.27705000
Sun Nov 15 20:05:13 2020,0.27097000,20000.000,0.27091000,36893.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:17 2020,0.27092000,20000.000,0.27086000,2390.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:21 2020,0.27090000,10000.000,0.27082000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:25 2020,0.27098000,6000.000,0.27088000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:28 2020,0.27097000,1460.000,0.27095000,15063.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:32 2020,0.27095000,891.000,0.27090000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:36 2020,0.27093000,10000.000,0.27087000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:39 2020,0.27092000,12596.000,0.27091000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:43 2020,0.27091000,13871.000,0.27090000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:47 2020,0.27089000,1909.000,0.27087000,15050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:50 2020,0.27089000,1909.000,0.27087000,41954.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:54 2020,0.27088000,21242.000,0.27087000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:05:58 2020,0.27097000,20000.000,0.27089000,10000.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:01 2020,0.27086000,1500.000,0.27079000,1200.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:05 2020,0.27085000,2617.000,0.27079000,1200.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:09 2020,0.27098000,123478.000,0.27078000,10000.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:12 2020,0.27099000,10000.000,0.27098000,10204.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:16 2020,0.27099000,13741.000,0.27098000,5050.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:20 2020,0.27099000,22268.000,0.27090000,12374.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:23 2020,0.27099000,12268.000,0.27098000,10564.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:27 2020,0.27100000,9676.000,0.27098000,22954.000,0.27098000,4000.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:31 2020,0.27100000,3661.000,0.27099000,66606.000,0.27100000,2355.00000000,0.26429000,0.27705000
Sun Nov 15 20:06:34 2020,0.27132000,68.000,0.27125000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:38 2020,0.27132000,68.000,0.27131000,46050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:42 2020,0.27132000,10068.000,0.27130000,15050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:45 2020,0.27131000,4667.000,0.27118000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:49 2020,0.27130000,20000.000,0.27111000,86113.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:53 2020,0.27128000,21500.000,0.27116000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:06:56 2020,0.27131000,20000.000,0.27128000,186.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:00 2020,0.27131000,20000.000,0.27125000,10186.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:04 2020,0.27131000,20000.000,0.27125000,16979.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:07 2020,0.27131000,20000.000,0.27127000,10000.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:11 2020,0.27131000,21163.000,0.27124000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:15 2020,0.27129000,20000.000,0.27114000,186.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:18 2020,0.27126000,1300.000,0.27120000,36856.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:22 2020,0.27129000,20000.000,0.27122000,186.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:26 2020,0.27132000,68.000,0.27131000,38541.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:29 2020,0.27132000,68.000,0.27131000,36337.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:33 2020,0.27132000,68.000,0.27131000,38727.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:37 2020,0.27132000,68.000,0.27131000,2390.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:41 2020,0.27131000,20000.000,0.27119000,1200.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:44 2020,0.27129000,20000.000,0.27120000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:48 2020,0.27124000,10000.000,0.27113000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:52 2020,0.27124000,10000.000,0.27111000,5050.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:56 2020,0.27113000,25050.000,0.27095000,1700.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:07:59 2020,0.27104000,10000.000,0.27088000,10000.000,0.27100000,0.00000013,0.26429000,0.27705000
Sun Nov 15 20:08:03 2020,0.27097000,14735.000,0.27081000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:07 2020,0.27104000,10000.000,0.27096000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:10 2020,0.27103000,1399.000,0.27097000,10000.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:14 2020,0.27104000,10000.000,0.27099000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:18 2020,0.27104000,10000.000,0.27099000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:22 2020,0.27104000,10000.000,0.27101000,10000.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:25 2020,0.27111000,10000.000,0.27104000,15848.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:29 2020,0.27126000,20000.000,0.27119000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:33 2020,0.27117000,15166.000,0.27116000,1884.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:36 2020,0.27117000,15166.000,0.27116000,1884.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:40 2020,0.27117000,10000.000,0.27107000,2390.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:44 2020,0.27117000,10000.000,0.27107000,2390.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:47 2020,0.27117000,10000.000,0.27107000,5050.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:51 2020,0.27113000,13186.000,0.27096000,86113.000,0.27086000,2000.00000000,0.26429000,0.27705000
Sun Nov 15 20:08:55 2020,0.27099000,15599.000,0.27094000,2390.000,0.27109000,460.95585800,0.26429000,0.27705000
Sun Nov 15 20:08:59 2020,0.27102000,10000.000,0.27100000,15050.000,0.27109000,460.95585800,0.26429000,0.27705000
Sun Nov 15 20:09:02 2020,0.27100000,9900.000,0.27096000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:06 2020,0.27098000,10000.000,0.27090000,15050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:10 2020,0.27102000,10000.000,0.27097000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:13 2020,0.27101000,1163.000,0.27094000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:17 2020,0.27099000,10000.000,0.27089000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:21 2020,0.27097000,10000.000,0.27093000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:24 2020,0.27097000,10000.000,0.27093000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:28 2020,0.27097000,10000.000,0.27093000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:32 2020,0.27088000,10000.000,0.27080000,1200.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:35 2020,0.27091000,2218.000,0.27083000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:39 2020,0.27089000,10000.000,0.27077000,41965.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:42 2020,0.27089000,10000.000,0.27077000,41965.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:46 2020,0.27094000,1736.000,0.27092000,15050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:50 2020,0.27101000,20000.000,0.27092000,20816.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:54 2020,0.27096000,1589.000,0.27092000,20816.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:09:57 2020,0.27096000,1589.000,0.27092000,10816.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:01 2020,0.27097000,10000.000,0.27090000,1886.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:05 2020,0.27095000,10000.000,0.27092000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:08 2020,0.27095000,10000.000,0.27092000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:12 2020,0.27093000,20000.000,0.27092000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:16 2020,0.27093000,21500.000,0.27083000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:19 2020,0.27089000,10000.000,0.27076000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
